what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1258727047910
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1258727054832
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1258727055644
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727118127
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727118127
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727120455
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727120518
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727122971
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727126111
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727126111
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727126174
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727141830
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1258727188923
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1258727195704
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727200719
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727200719
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727200782
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727201688
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727201891
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727201907
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727201969
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258727206625
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1258727222250
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1258727227109
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1258727233156
