what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732526133
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1258732526976
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1258732530008
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732530523
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732545320
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732546773
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732549195
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732617584
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1258732619490
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1258732620709
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732659708
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732659724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732659802
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732661193
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732661802
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732681802
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732694348
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732699020
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258732699176
stopped,bundle,org.eclipse.datatools.sqltools.sql,1.0.0.v200805152355,org.eclipse.datatools.sqltools.sql,1258732699364
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1258732699364
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1258732699364
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.206.v20090115,org.eclipse.jst.server.generic.jboss,1258732699364
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.101.v20080620,org.eclipse.jst.server.tomcat.ui,1258732699364
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,org.eclipse.jst.server.websphere.core,1258732699364
