what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258725489627
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258725497330
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258725503408
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258725558204
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1258725572157
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1258725589032
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258725592172
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258725603516
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258725608219
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1258725614344
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1258725614437
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1258725614484
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1258725622625
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.java.ui,1258725622640
started,bundle,org.eclipse.mylyn.pde.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.pde.ui,1258725622640
started,bundle,org.eclipse.jst.common.annotations.ui,1.1.102.v200806010600,org.eclipse.jst.common.annotations.ui,1258725622672
started,bundle,org.eclipse.pde.api.tools,1.0.0.v20081117_r342,org.eclipse.pde.api.tools,1258725622797
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1258725653562
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1258725675530
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.java.tasks,1258725695998
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1258725696061
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1258725697904
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1258725698451
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1258725725310
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1258725730169
